time,t_air_c,u10_ms,v10_ms,u100_ms,v100_ms,ghi_wm2
2024-09-12 00:00:00+00:00,18.1,2.846,0.014,4.113,0.02,0.0
2024-09-12 01:00:00+00:00,16.64,1.947,2.67,2.814,3.859,0.0
2024-09-12 02:00:00+00:00,19.21,-0.678,3.014,-0.98,4.357,0.0
2024-09-12 03:00:00+00:00,18.36,-2.308,1.303,-3.335,1.883,0.0
2024-09-12 04:00:00+00:00,19.03,-2.519,-1.026,-3.641,-1.482,0.0
2024-09-12 05:00:00+00:00,17.46,-0.838,-2.508,-1.212,-3.626,0.0
2024-09-12 06:00:00+00:00,14.37,1.308,-2.306,1.891,-3.332,40.8
2024-09-12 07:00:00+00:00,13.36,2.171,-0.543,3.138,-0.785,172.5
2024-09-12 08:00:00+00:00,11.45,1.918,1.195,2.772,1.728,287.3
2024-09-12 09:00:00+00:00,11.27,0.708,2.52,1.024,3.642,385.9
2024-09-12 10:00:00+00:00,11.63,-1.138,2.089,-1.645,3.019,461.5
2024-09-12 11:00:00+00:00,10.15,-2.074,0.727,-2.998,1.051,509.1
2024-09-12 12:00:00+00:00,9.36,-2.369,-0.988,-3.424,-1.428,507.8
2024-09-12 13:00:00+00:00,6.36,-1.2,-2.205,-1.734,-3.187,422.4
2024-09-12 14:00:00+00:00,5.71,0.497,-2.494,0.718,-3.605,280.9
2024-09-12 15:00:00+00:00,5.85,2.382,-1.949,3.443,-2.817,283.4
2024-09-12 16:00:00+00:00,3.28,3.61,0.175,5.218,0.254,188.0
2024-09-12 17:00:00+00:00,5.94,2.741,3.09,3.961,4.466,52.1
2024-09-12 18:00:00+00:00,5.49,-0.464,3.78,-0.671,5.464,14.2
2024-09-12 19:00:00+00:00,6.82,-3.692,2.028,-5.337,2.932,0.0
2024-09-12 20:00:00+00:00,7.51,-3.859,-1.799,-5.579,-2.601,0.0
2024-09-12 21:00:00+00:00,9.89,-0.835,-3.916,-1.207,-5.66,0.0
2024-09-12 22:00:00+00:00,9.64,2.298,-3.072,3.321,-4.441,0.0
2024-09-12 23:00:00+00:00,11.7,3.293,-0.143,4.76,-0.207,0.0
2024-09-13 00:00:00+00:00,11.64,1.989,2.365,2.875,3.419,0.0
2024-09-13 01:00:00+00:00,10.51,-0.612,2.829,-0.885,4.089,0.0
2024-09-13 02:00:00+00:00,11.47,-2.042,0.93,-2.952,1.345,0.0
2024-09-13 03:00:00+00:00,13.71,-2.481,-1.313,-3.586,-1.898,0.0
2024-09-13 04:00:00+00:00,11.79,-0.455,-2.348,-0.658,-3.393,0.0
2024-09-13 05:00:00+00:00,12.36,1.709,-1.998,2.47,-2.888,0.0
2024-09-13 06:00:00+00:00,13.95,2.857,0.13,4.13,0.188,13.8
2024-09-13 07:00:00+00:00,15.08,2.03,2.835,2.934,4.098,60.0
2024-09-13 08:00:00+00:00,14.75,-0.852,2.623,-1.232,3.791,61.8
2024-09-13 09:00:00+00:00,13.92,-3.082,0.862,-4.455,1.246,162.2
2024-09-13 10:00:00+00:00,12.16,-2.755,-2.167,-3.983,-3.132,100.1
2024-09-13 11:00:00+00:00,12.52,0.015,-3.822,0.022,-5.524,118.4
2024-09-13 12:00:00+00:00,12.77,2.377,-1.62,3.436,-2.341,206.6
2024-09-13 13:00:00+00:00,13.53,2.831,0.937,4.092,1.354,193.2
2024-09-13 14:00:00+00:00,14.29,1.384,3.292,2.0,4.759,228.8
2024-09-13 15:00:00+00:00,11.86,-1.441,3.313,-2.082,4.788,188.5
2024-09-13 16:00:00+00:00,11.67,-3.378,1.15,-4.883,1.662,192.9
2024-09-13 17:00:00+00:00,8.12,-2.138,-1.364,-3.091,-1.972,79.6
2024-09-13 18:00:00+00:00,8.0,-0.273,-3.356,-0.395,-4.851,9.7
2024-09-13 19:00:00+00:00,6.22,2.744,-2.768,3.966,-4.001,0.0
2024-09-13 20:00:00+00:00,5.89,4.007,0.435,5.792,0.629,0.0
2024-09-13 21:00:00+00:00,6.62,2.231,3.33,3.225,4.813,0.0
2024-09-13 22:00:00+00:00,9.23,-1.32,4.588,-1.908,6.631,0.0
2024-09-13 23:00:00+00:00,8.51,-3.311,1.464,-4.786,2.116,0.0
2024-09-14 00:00:00+00:00,8.32,-3.026,-1.511,-4.374,-2.184,0.0
2024-09-14 01:00:00+00:00,13.97,-0.641,-3.039,-0.927,-4.393,0.0
2024-09-14 02:00:00+00:00,11.98,1.975,-2.403,2.854,-3.474,0.0
2024-09-14 03:00:00+00:00,10.13,3.422,-0.382,4.947,-0.553,0.0
2024-09-14 04:00:00+00:00,13.52,2.573,1.657,3.719,2.395,0.0
2024-09-14 05:00:00+00:00,13.14,1.11,3.075,1.605,4.445,0.0
2024-09-14 06:00:00+00:00,9.98,-1.004,2.672,-1.451,3.862,32.3
2024-09-14 07:00:00+00:00,8.7,-3.539,2.031,-5.116,2.935,73.3
2024-09-14 08:00:00+00:00,11.26,-4.118,-1.097,-5.952,-1.586,184.0
2024-09-14 09:00:00+00:00,8.11,-1.983,-2.798,-2.867,-4.045,122.6
2024-09-14 10:00:00+00:00,7.56,0.172,-3.641,0.249,-5.263,146.8
2024-09-14 11:00:00+00:00,8.75,2.226,-2.64,3.217,-3.817,223.3
2024-09-14 12:00:00+00:00,9.76,3.734,-0.588,5.397,-0.85,112.8
2024-09-14 13:00:00+00:00,11.47,2.939,2.188,4.248,3.162,109.2
2024-09-14 14:00:00+00:00,13.01,0.279,3.493,0.403,5.049,135.5
2024-09-14 15:00:00+00:00,12.16,-2.576,2.466,-3.724,3.564,82.1
2024-09-14 16:00:00+00:00,11.9,-3.768,-0.25,-5.446,-0.361,134.3
2024-09-14 17:00:00+00:00,12.59,-2.705,-3.612,-3.91,-5.22,77.9
2024-09-14 18:00:00+00:00,12.34,0.774,-4.457,1.119,-6.443,8.0
2024-09-14 19:00:00+00:00,11.36,4.301,-2.861,6.216,-4.136,0.0
2024-09-14 20:00:00+00:00,12.38,5.394,1.035,7.796,1.495,0.0
2024-09-14 21:00:00+00:00,13.8,3.547,4.603,5.126,6.653,0.0
2024-09-14 22:00:00+00:00,17.89,-0.429,6.826,-0.62,9.866,0.0
2024-09-14 23:00:00+00:00,20.97,-4.745,4.468,-6.858,6.458,0.0
2024-09-15 00:00:00+00:00,23.19,-5.977,-0.48,-8.64,-0.694,0.0
2024-09-15 01:00:00+00:00,20.36,-3.593,-4.559,-5.194,-6.59,0.0
2024-09-15 02:00:00+00:00,15.88,0.947,-5.445,1.369,-7.87,0.0
2024-09-15 03:00:00+00:00,17.37,4.621,-2.748,6.679,-3.972,0.0
2024-09-15 04:00:00+00:00,20.74,4.474,1.658,6.467,2.396,0.0
2024-09-15 05:00:00+00:00,19.78,1.387,4.652,2.005,6.724,0.0
2024-09-15 06:00:00+00:00,20.45,-2.82,3.966,-4.077,5.732,6.5
2024-09-15 07:00:00+00:00,19.98,-5.176,0.479,-7.482,0.692,33.6
2024-09-15 08:00:00+00:00,19.42,-3.161,-3.257,-4.569,-4.708,58.9
2024-09-15 09:00:00+00:00,19.16,-0.093,-5.552,-0.135,-8.024,80.6
2024-09-15 10:00:00+00:00,17.56,3.3,-3.77,4.77,-5.449,97.3
2024-09-15 11:00:00+00:00,14.76,4.407,-0.742,6.369,-1.073,107.8
2024-09-15 12:00:00+00:00,13.1,3.974,2.16,5.744,3.122,111.3
2024-09-15 13:00:00+00:00,12.98,1.86,4.049,2.688,5.852,107.8
2024-09-15 14:00:00+00:00,12.1,-1.015,4.595,-1.467,6.641,97.3
2024-09-15 15:00:00+00:00,11.06,-3.474,3.185,-5.022,4.604,80.6
2024-09-15 16:00:00+00:00,9.45,-4.171,1.063,-6.029,1.537,61.1
2024-09-15 17:00:00+00:00,7.84,-3.967,-1.068,-5.734,-1.543,68.4
2024-09-15 18:00:00+00:00,9.05,-2.496,-2.076,-3.607,-3.001,6.5
2024-09-15 19:00:00+00:00,10.76,-1.375,-3.314,-1.988,-4.791,0.0
2024-09-15 20:00:00+00:00,12.31,0.301,-3.612,0.435,-5.221,0.0
2024-09-15 21:00:00+00:00,11.51,1.987,-2.906,2.872,-4.2,0.0
2024-09-15 22:00:00+00:00,13.61,3.525,-1.831,5.096,-2.647,0.0
2024-09-15 23:00:00+00:00,15.88,4.25,0.505,6.143,0.73,0.0
2024-09-16 00:00:00+00:00,12.86,3.091,2.351,4.468,3.398,0.0
2024-09-16 01:00:00+00:00,12.21,1.534,4.542,2.218,6.565,0.0
2024-09-16 02:00:00+00:00,11.08,-1.46,4.396,-2.111,6.354,0.0
2024-09-16 03:00:00+00:00,9.26,-4.11,2.823,-5.94,4.081,0.0
2024-09-16 04:00:00+00:00,9.59,-5.739,-0.49,-8.296,-0.708,0.0
2024-09-16 05:00:00+00:00,9.55,-4.106,-3.966,-5.935,-5.733,0.0
2024-09-16 06:00:00+00:00,9.13,-0.667,-6.085,-0.963,-8.795,9.0
2024-09-16 07:00:00+00:00,8.54,2.953,-4.294,4.269,-6.207,84.8
2024-09-16 08:00:00+00:00,11.3,5.66,-2.031,8.181,-2.936,97.5
2024-09-16 09:00:00+00:00,9.08,5.664,1.787,8.187,2.583,79.2
2024-09-16 10:00:00+00:00,10.92,3.505,3.85,5.067,5.564,95.9
2024-09-16 11:00:00+00:00,9.02,0.67,4.805,0.969,6.945,106.3
2024-09-16 12:00:00+00:00,8.62,-2.32,4.866,-3.354,7.033,338.6
2024-09-16 13:00:00+00:00,8.59,-3.833,2.401,-5.54,3.471,335.3
2024-09-16 14:00:00+00:00,9.26,-4.922,-0.349,-7.114,-0.505,435.8
2024-09-16 15:00:00+00:00,10.31,-3.667,-2.652,-5.301,-3.834,360.0
2024-09-16 16:00:00+00:00,9.28,-1.916,-4.149,-2.769,-5.998,261.3
2024-09-16 17:00:00+00:00,8.07,0.179,-3.488,0.259,-5.042,146.4
2024-09-16 18:00:00+00:00,8.83,2.005,-3.696,2.898,-5.342,23.1
2024-09-16 19:00:00+00:00,11.62,3.605,-2.524,5.211,-3.649,0.0
2024-09-16 20:00:00+00:00,11.4,4.231,-0.585,6.116,-0.846,0.0
2024-09-16 21:00:00+00:00,12.81,3.534,1.388,5.108,2.007,0.0
2024-09-16 22:00:00+00:00,11.92,1.899,2.926,2.745,4.23,0.0
2024-09-16 23:00:00+00:00,12.43,-0.316,2.915,-0.457,4.214,0.0
2024-09-17 00:00:00+00:00,13.49,-2.022,2.201,-2.922,3.181,0.0
2024-09-17 01:00:00+00:00,11.29,-3.727,1.143,-5.387,1.652,0.0
2024-09-17 02:00:00+00:00,10.71,-4.381,-0.968,-6.332,-1.399,0.0
2024-09-17 03:00:00+00:00,9.79,-4.672,-4.174,-6.753,-6.034,0.0
2024-09-17 04:00:00+00:00,10.56,-1.482,-4.427,-2.143,-6.399,0.0
2024-09-17 05:00:00+00:00,11.13,1.416,-4.58,2.047,-6.62,0.0
2024-09-17 06:00:00+00:00,13.04,3.794,-2.956,5.484,-4.273,3.6
2024-09-17 07:00:00+00:00,10.76,4.12,-0.275,5.955,-0.398,30.8
2024-09-17 08:00:00+00:00,8.48,3.653,2.215,5.28,3.202,56.1
2024-09-17 09:00:00+00:00,8.79,1.754,4.406,2.535,6.368,77.8
2024-09-17 10:00:00+00:00,5.52,-1.42,6.643,-2.053,9.601,94.4
2024-09-17 11:00:00+00:00,3.57,-4.17,4.522,-6.028,6.537,104.9
2024-09-17 12:00:00+00:00,4.6,-5.168,1.836,-7.47,2.654,108.5
2024-09-17 13:00:00+00:00,0.79,-3.943,-0.66,-5.7,-0.954,104.9
2024-09-17 14:00:00+00:00,1.11,-2.446,-2.118,-3.535,-3.062,94.4
2024-09-17 15:00:00+00:00,2.12,-0.794,-3.101,-1.148,-4.482,77.8
2024-09-17 16:00:00+00:00,4.16,1.347,-3.34,1.947,-4.828,56.1
2024-09-17 17:00:00+00:00,6.98,2.458,-1.77,3.553,-2.558,69.9
2024-09-17 18:00:00+00:00,6.76,2.944,-0.132,4.255,-0.19,8.9
2024-09-17 19:00:00+00:00,10.03,2.756,1.554,3.984,2.247,0.0
2024-09-17 20:00:00+00:00,14.03,1.471,2.399,2.126,3.467,0.0
2024-09-17 21:00:00+00:00,15.12,0.23,3.614,0.333,5.224,0.0
2024-09-17 22:00:00+00:00,15.38,-1.442,2.872,-2.085,4.151,0.0
2024-09-17 23:00:00+00:00,14.03,-3.151,2.078,-4.554,3.003,0.0
2024-09-18 00:00:00+00:00,14.94,-4.28,0.483,-6.187,0.698,0.0
2024-09-18 01:00:00+00:00,17.4,-4.749,-1.686,-6.864,-2.436,0.0
2024-09-18 02:00:00+00:00,17.19,-3.7,-3.595,-5.349,-5.196,0.0
2024-09-18 03:00:00+00:00,15.18,-2.256,-5.972,-3.261,-8.632,0.0
2024-09-18 04:00:00+00:00,14.51,0.684,-6.784,0.989,-9.806,0.0
2024-09-18 05:00:00+00:00,12.35,3.399,-5.363,4.912,-7.752,0.0
2024-09-18 06:00:00+00:00,11.55,4.425,-2.941,6.396,-4.251,2.2
2024-09-18 07:00:00+00:00,9.95,5.475,-0.963,7.914,-1.392,29.3
2024-09-18 08:00:00+00:00,12.51,4.75,1.382,6.865,1.998,54.6
2024-09-18 09:00:00+00:00,12.78,2.714,2.431,3.923,3.514,76.3
2024-09-18 10:00:00+00:00,12.58,1.824,4.198,2.636,6.068,295.2
2024-09-18 11:00:00+00:00,12.31,-0.597,6.74,-0.864,9.743,470.3
2024-09-18 12:00:00+00:00,13.97,-3.025,5.407,-4.372,7.816,381.0
2024-09-18 13:00:00+00:00,13.12,-5.615,4.257,-8.116,6.153,470.3
2024-09-18 14:00:00+00:00,11.59,-6.926,2.051,-10.011,2.965,422.7
2024-09-18 15:00:00+00:00,12.62,-6.506,-0.31,-9.404,-0.448,346.9
2024-09-18 16:00:00+00:00,13.08,-4.536,-1.45,-6.557,-2.096,229.4
2024-09-18 17:00:00+00:00,14.23,-3.546,-1.904,-5.126,-2.752,133.3
2024-09-18 18:00:00+00:00,13.6,-3.25,-2.41,-4.697,-3.484,9.9
2024-09-18 19:00:00+00:00,11.1,-2.752,-2.601,-3.977,-3.759,0.0
2024-09-18 20:00:00+00:00,11.7,-3.334,-3.795,-4.819,-5.485,0.0
2024-09-18 21:00:00+00:00,12.01,-2.693,-3.892,-3.892,-5.625,0.0
2024-09-18 22:00:00+00:00,13.27,-2.053,-3.888,-2.967,-5.619,0.0
2024-09-18 23:00:00+00:00,14.17,-1.66,-4.283,-2.399,-6.191,0.0
2024-09-19 00:00:00+00:00,11.89,-0.541,-3.424,-0.783,-4.949,0.0
2024-09-19 01:00:00+00:00,15.96,-0.008,-4.11,-0.011,-5.941,0.0
2024-09-19 02:00:00+00:00,13.44,0.31,-3.379,0.448,-4.885,0.0
2024-09-19 03:00:00+00:00,14.17,0.513,-3.567,0.741,-5.157,0.0
2024-09-19 04:00:00+00:00,11.86,0.695,-3.578,1.005,-5.172,0.0
2024-09-19 05:00:00+00:00,11.89,0.849,-4.153,1.227,-6.003,0.0
2024-09-19 06:00:00+00:00,9.35,1.034,-3.607,1.495,-5.213,3.3
2024-09-19 07:00:00+00:00,9.07,1.292,-2.957,1.867,-4.275,126.7
2024-09-19 08:00:00+00:00,9.8,1.459,-2.234,2.11,-3.229,241.6
2024-09-19 09:00:00+00:00,9.32,1.625,-1.948,2.349,-2.816,340.4
2024-09-19 10:00:00+00:00,11.44,1.839,-1.824,2.658,-2.637,207.1
2024-09-19 11:00:00+00:00,11.03,2.334,-1.953,3.374,-2.824,327.8
2024-09-19 12:00:00+00:00,10.06,2.749,-1.924,3.974,-2.782,299.2
2024-09-19 13:00:00+00:00,10.77,2.924,-1.872,4.227,-2.706,426.5
2024-09-19 14:00:00+00:00,10.38,2.397,-1.328,3.465,-1.919,339.2
2024-09-19 15:00:00+00:00,13.35,2.336,-0.84,3.377,-1.214,191.7
2024-09-19 16:00:00+00:00,10.68,1.993,-0.28,2.88,-0.405,60.2
2024-09-19 17:00:00+00:00,12.77,1.932,0.181,2.793,0.262,27.9
2024-09-19 18:00:00+00:00,13.74,1.836,0.678,2.653,0.98,0.7
2024-09-19 19:00:00+00:00,14.76,1.85,1.162,2.674,1.68,0.0
2024-09-19 20:00:00+00:00,13.09,2.1,2.021,3.035,2.921,0.0
2024-09-19 21:00:00+00:00,17.58,1.677,2.181,2.424,3.153,0.0
2024-09-19 22:00:00+00:00,18.56,1.717,2.22,2.482,3.209,0.0
2024-09-19 23:00:00+00:00,18.46,1.668,2.406,2.411,3.478,0.0
2024-09-20 00:00:00+00:00,18.22,1.665,2.86,2.406,4.134,0.0
2024-09-20 01:00:00+00:00,18.69,1.589,3.386,2.296,4.895,0.0
2024-09-20 02:00:00+00:00,18.97,1.36,3.646,1.966,5.269,0.0
2024-09-20 03:00:00+00:00,15.66,1.27,3.837,1.835,5.547,0.0
2024-09-20 04:00:00+00:00,17.28,1.724,4.366,2.492,6.311,0.0
2024-09-20 05:00:00+00:00,16.51,1.461,3.547,2.112,5.126,0.0
2024-09-20 06:00:00+00:00,14.96,1.466,3.017,2.119,4.36,0.0
2024-09-20 07:00:00+00:00,12.81,2.17,3.036,3.136,4.389,79.4
2024-09-20 08:00:00+00:00,13.28,2.4,2.326,3.469,3.362,175.6
2024-09-20 09:00:00+00:00,11.78,2.899,2.059,4.191,2.977,283.2
2024-09-20 10:00:00+00:00,9.87,3.68,1.921,5.319,2.776,356.4
2024-09-20 11:00:00+00:00,11.18,3.605,1.227,5.211,1.773,357.7
2024-09-20 12:00:00+00:00,10.61,3.91,0.891,5.652,1.287,226.2
2024-09-20 13:00:00+00:00,8.43,5.167,1.153,7.468,1.667,318.8
2024-09-20 14:00:00+00:00,7.46,5.489,1.108,7.934,1.601,192.2
2024-09-20 15:00:00+00:00,4.82,5.501,1.038,7.951,1.501,113.9
2024-09-20 16:00:00+00:00,4.66,7.338,0.845,10.607,1.222,51.7
2024-09-20 17:00:00+00:00,3.78,7.042,0.842,10.178,1.217,26.4
2024-09-20 18:00:00+00:00,4.51,7.155,1.043,10.343,1.507,0.0
2024-09-20 19:00:00+00:00,3.86,6.716,0.971,9.708,1.403,0.0
2024-09-20 20:00:00+00:00,4.63,5.073,0.095,7.332,0.137,0.0
2024-09-20 21:00:00+00:00,10.11,4.753,-0.109,6.87,-0.158,0.0
2024-09-20 22:00:00+00:00,10.64,4.281,0.057,6.188,0.082,0.0
2024-09-20 23:00:00+00:00,11.48,4.254,0.127,6.149,0.184,0.0
2024-09-21 00:00:00+00:00,12.73,4.932,-0.117,7.129,-0.169,0.0
2024-09-21 01:00:00+00:00,14.91,4.945,-0.268,7.147,-0.388,0.0
2024-09-21 02:00:00+00:00,14.23,5.215,-0.642,7.538,-0.928,0.0
2024-09-21 03:00:00+00:00,14.72,4.995,-1.042,7.22,-1.506,0.0
2024-09-21 04:00:00+00:00,14.35,5.835,-2.162,8.434,-3.125,0.0
2024-09-21 05:00:00+00:00,10.36,6.239,-3.171,9.018,-4.583,0.0
2024-09-21 06:00:00+00:00,7.68,6.313,-3.736,9.126,-5.4,0.0
2024-09-21 07:00:00+00:00,5.07,7.437,-4.137,10.75,-5.98,58.0
2024-09-21 08:00:00+00:00,2.56,8.085,-3.597,11.687,-5.2,163.0
2024-09-21 09:00:00+00:00,1.31,7.692,-1.475,11.119,-2.132,282.6
2024-09-21 10:00:00+00:00,-0.08,6.056,0.535,8.754,0.773,261.3
2024-09-21 11:00:00+00:00,3.22,5.902,2.736,8.531,3.954,343.7
2024-09-21 12:00:00+00:00,4.81,5.681,5.278,8.212,7.628,300.2
2024-09-21 13:00:00+00:00,7.18,4.347,6.562,6.283,9.484,450.5
2024-09-21 14:00:00+00:00,10.5,2.386,6.302,3.449,9.109,400.4
2024-09-21 15:00:00+00:00,10.01,0.846,6.099,1.223,8.816,327.2
2024-09-21 16:00:00+00:00,9.38,-0.285,6.723,-0.412,9.718,216.6
2024-09-21 17:00:00+00:00,8.5,-1.035,4.993,-1.496,7.217,113.5
2024-09-21 18:00:00+00:00,9.59,-1.892,5.233,-2.735,7.565,0.0
2024-09-21 19:00:00+00:00,11.12,-3.14,5.858,-4.538,8.467,0.0
2024-09-21 20:00:00+00:00,10.5,-2.984,4.491,-4.314,6.492,0.0
2024-09-21 21:00:00+00:00,11.38,-3.077,3.462,-4.447,5.005,0.0
2024-09-21 22:00:00+00:00,12.41,-2.954,2.886,-4.27,4.171,0.0
2024-09-21 23:00:00+00:00,11.95,-3.003,2.391,-4.341,3.456,0.0
2024-09-22 00:00:00+00:00,11.44,-2.824,2.243,-4.082,3.242,0.0
2024-09-22 01:00:00+00:00,12.83,-2.695,2.07,-3.895,2.993,0.0
2024-09-22 02:00:00+00:00,12.95,-2.457,2.14,-3.551,3.093,0.0
2024-09-22 03:00:00+00:00,14.78,-2.425,2.7,-3.505,3.902,0.0
2024-09-22 04:00:00+00:00,13.88,-1.791,2.706,-2.589,3.912,0.0
2024-09-22 05:00:00+00:00,14.6,-1.681,2.694,-2.43,3.894,0.0
2024-09-22 06:00:00+00:00,15.38,-2.05,3.035,-2.964,4.386,0.0
2024-09-22 07:00:00+00:00,10.79,-2.174,2.862,-3.143,4.137,41.0
2024-09-22 08:00:00+00:00,9.35,-2.542,3.02,-3.675,4.365,114.4
2024-09-22 09:00:00+00:00,9.76,-2.595,2.6,-3.751,3.758,201.7
2024-09-22 10:00:00+00:00,8.98,-3.36,2.271,-4.857,3.282,314.4
2024-09-22 11:00:00+00:00,8.88,-3.625,1.543,-5.24,2.231,443.9
2024-09-22 12:00:00+00:00,9.17,-4.009,0.643,-5.795,0.93,436.3
2024-09-22 13:00:00+00:00,10.67,-4.126,-0.031,-5.963,-0.044,443.9
2024-09-22 14:00:00+00:00,6.41,-5.598,-0.971,-8.091,-1.403,396.3
2024-09-22 15:00:00+00:00,7.65,-4.845,-1.589,-7.003,-2.297,320.5
2024-09-22 16:00:00+00:00,8.14,-4.986,-1.886,-7.207,-2.726,201.5
2024-09-22 17:00:00+00:00,4.65,-3.941,-1.56,-5.696,-2.254,67.7
2024-09-22 18:00:00+00:00,6.65,-4.395,-1.585,-6.353,-2.291,0.0
2024-09-22 19:00:00+00:00,9.19,-4.092,-1.504,-5.915,-2.174,0.0
2024-09-22 20:00:00+00:00,6.99,-4.386,-1.526,-6.34,-2.206,0.0
2024-09-22 21:00:00+00:00,8.66,-3.862,-1.529,-5.582,-2.21,0.0
2024-09-22 22:00:00+00:00,12.56,-3.364,-1.72,-4.863,-2.486,0.0
2024-09-22 23:00:00+00:00,15.54,-3.11,-2.179,-4.495,-3.15,0.0
2024-09-23 00:00:00+00:00,15.98,-2.298,-2.097,-3.322,-3.031,0.0
2024-09-23 01:00:00+00:00,16.16,-2.113,-2.495,-3.055,-3.606,0.0
2024-09-23 02:00:00+00:00,17.59,-1.439,-2.177,-2.079,-3.147,0.0
2024-09-23 03:00:00+00:00,16.23,-1.245,-2.294,-1.799,-3.316,0.0
2024-09-23 04:00:00+00:00,14.98,-1.087,-2.646,-1.572,-3.825,0.0
2024-09-23 05:00:00+00:00,14.79,-1.156,-3.398,-1.671,-4.912,0.0
2024-09-23 06:00:00+00:00,15.41,-0.779,-3.153,-1.126,-4.557,0.0
2024-09-23 07:00:00+00:00,16.82,-0.127,-3.39,-0.184,-4.9,50.6
2024-09-23 08:00:00+00:00,14.27,0.8,-4.042,1.157,-5.843,47.3
2024-09-23 09:00:00+00:00,12.71,1.793,-3.885,2.591,-5.615,94.5
2024-09-23 10:00:00+00:00,10.35,3.174,-3.238,4.588,-4.681,85.7
2024-09-23 11:00:00+00:00,8.65,3.753,-1.681,5.425,-2.429,96.2
2024-09-23 12:00:00+00:00,5.75,4.063,-0.271,5.873,-0.392,99.8
2024-09-23 13:00:00+00:00,7.08,3.666,1.418,5.299,2.05,96.2
2024-09-23 14:00:00+00:00,8.07,2.2,2.164,3.18,3.127,244.0
2024-09-23 15:00:00+00:00,6.58,1.099,2.83,1.588,4.091,313.9
2024-09-23 16:00:00+00:00,6.81,-0.551,4.937,-0.797,7.136,215.2
2024-09-23 17:00:00+00:00,8.15,-2.553,4.45,-3.69,6.432,100.3
2024-09-23 18:00:00+00:00,7.43,-3.94,2.938,-5.696,4.246,0.0
2024-09-23 19:00:00+00:00,9.61,-4.53,0.988,-6.548,1.428,0.0
2024-09-23 20:00:00+00:00,13.69,-4.762,-1.233,-6.883,-1.782,0.0
2024-09-23 21:00:00+00:00,13.28,-2.894,-3.067,-4.183,-4.433,0.0
2024-09-23 22:00:00+00:00,11.71,-1.261,-4.794,-1.823,-6.929,0.0
2024-09-23 23:00:00+00:00,10.42,1.084,-4.406,1.567,-6.368,0.0
2024-09-24 00:00:00+00:00,12.44,3.05,-3.996,4.408,-5.776,0.0
2024-09-24 01:00:00+00:00,11.06,6.93,-3.755,10.017,-5.428,0.0
2024-09-24 02:00:00+00:00,11.76,5.828,-0.406,8.424,-0.586,0.0
2024-09-24 03:00:00+00:00,10.29,4.784,1.54,6.915,2.226,0.0
2024-09-24 04:00:00+00:00,9.16,3.978,3.046,5.75,4.402,0.0
2024-09-24 05:00:00+00:00,9.87,2.601,3.94,3.759,5.695,0.0
2024-09-24 06:00:00+00:00,8.23,1.547,4.124,2.236,5.96,0.0
2024-09-24 07:00:00+00:00,9.27,0.611,4.066,0.883,5.878,93.7
2024-09-24 08:00:00+00:00,9.09,-0.211,3.409,-0.305,4.927,173.3
2024-09-24 09:00:00+00:00,10.52,-1.068,3.323,-1.544,4.803,273.5
2024-09-24 10:00:00+00:00,10.69,-1.51,2.742,-2.182,3.963,383.0
2024-09-24 11:00:00+00:00,9.37,-1.997,2.144,-2.887,3.099,430.6
2024-09-24 12:00:00+00:00,7.79,-2.403,1.536,-3.473,2.221,446.8
2024-09-24 13:00:00+00:00,8.24,-2.496,1.024,-3.608,1.48,417.1
2024-09-24 14:00:00+00:00,5.68,-2.377,0.495,-3.436,0.716,322.6
2024-09-24 15:00:00+00:00,4.58,-2.387,-0.098,-3.451,-0.141,258.4
2024-09-24 16:00:00+00:00,3.03,-2.095,-0.474,-3.028,-0.685,208.6
2024-09-24 17:00:00+00:00,3.84,-2.114,-0.779,-3.056,-1.126,93.7
2024-09-24 18:00:00+00:00,5.77,-2.177,-1.047,-3.147,-1.513,0.0
2024-09-24 19:00:00+00:00,7.8,-1.839,-1.322,-2.658,-1.911,0.0
2024-09-24 20:00:00+00:00,9.63,-1.511,-1.806,-2.184,-2.61,0.0
2024-09-24 21:00:00+00:00,13.01,-0.776,-2.008,-1.122,-2.903,0.0
2024-09-24 22:00:00+00:00,12.94,-0.243,-1.607,-0.351,-2.323,0.0
2024-09-24 23:00:00+00:00,12.61,0.047,-1.706,0.068,-2.466,0.0
2024-09-25 00:00:00+00:00,14.05,0.316,-1.574,0.457,-2.275,0.0
2024-09-25 01:00:00+00:00,13.79,0.805,-1.672,1.164,-2.417,0.0
2024-09-25 02:00:00+00:00,17.92,1.229,-1.45,1.777,-2.096,0.0
2024-09-25 03:00:00+00:00,17.05,1.503,-1.122,2.173,-1.621,0.0
2024-09-25 04:00:00+00:00,15.24,1.641,-0.55,2.373,-0.794,0.0
2024-09-25 05:00:00+00:00,15.25,1.781,-0.075,2.574,-0.108,0.0
2024-09-25 06:00:00+00:00,14.44,1.536,0.303,2.22,0.438,0.0
2024-09-25 07:00:00+00:00,13.19,1.033,0.605,1.494,0.874,83.9
2024-09-25 08:00:00+00:00,11.53,0.569,0.824,0.822,1.191,202.0
2024-09-25 09:00:00+00:00,7.96,0.191,1.317,0.276,1.903,300.6
2024-09-25 10:00:00+00:00,6.29,-0.396,1.357,-0.572,1.961,376.3
2024-09-25 11:00:00+00:00,6.38,-1.139,1.271,-1.646,1.837,357.9
