time,p_sub_a_mw,q_sub_a_mvar,p_sub_b_mw,q_sub_b_mvar,p_agg_mw,q_agg_mvar,q_shunt_a_mvar
2024-10-14 23:15:00+00:00,16.6592,4.6646,6.632,1.9233,24.08,5.2976,3.0
2024-10-14 23:30:00+00:00,14.1775,3.9697,6.589,1.9108,23.2378,5.1123,0.0
2024-10-14 23:45:00+00:00,13.495,3.7786,6.3988,1.8556,23.3265,5.1318,0.0
2024-10-15 00:00:00+00:00,13.004,3.6411,5.4545,1.5818,20.5787,4.5273,0.0
2024-10-15 00:15:00+00:00,12.8994,3.6118,5.6698,1.6442,20.4693,4.5032,0.0
2024-10-15 00:30:00+00:00,11.8204,3.3097,5.6211,1.6301,19.2635,4.238,0.0
2024-10-15 00:45:00+00:00,11.3549,3.1794,5.3929,1.5639,19.478,4.2852,0.0
2024-10-15 01:00:00+00:00,11.4367,3.2023,5.3593,1.5542,18.1294,3.9885,0.0
2024-10-15 01:15:00+00:00,10.8992,3.0518,5.2153,1.5124,18.2401,4.0128,0.0
2024-10-15 01:30:00+00:00,10.675,2.989,5.1158,1.4836,16.8835,3.7144,0.0
2024-10-15 01:45:00+00:00,10.8677,3.0429,4.3794,1.27,15.386,3.3849,0.0
2024-10-15 02:00:00+00:00,10.1555,2.8435,4.8832,1.4161,17.7029,3.8946,0.0
2024-10-15 02:15:00+00:00,9.9979,2.7994,4.6048,1.3354,16.7124,3.6767,0.0
2024-10-15 02:30:00+00:00,10.1344,2.8376,4.7801,1.3862,15.1449,3.3319,0.0
2024-10-15 02:45:00+00:00,9.3628,2.6216,4.2399,1.2296,14.8527,3.2676,0.0
2024-10-15 03:00:00+00:00,9.5044,2.6612,4.2573,1.2346,15.0058,3.3013,0.0
2024-10-15 03:15:00+00:00,9.5148,2.6641,4.4246,1.2831,15.4525,3.3996,0.0
2024-10-15 03:30:00+00:00,9.4217,2.6381,4.524,1.312,15.4494,3.3989,0.0
2024-10-15 03:45:00+00:00,9.6778,2.7098,4.7359,1.3734,16.8126,3.6988,0.0
2024-10-15 04:00:00+00:00,10.3091,2.8865,4.656,1.3502,17.3635,3.82,0.0
2024-10-15 04:15:00+00:00,11.1445,3.1204,4.5595,1.3222,17.5206,3.8545,0.0
2024-10-15 04:30:00+00:00,11.1521,3.1226,5.2178,1.5132,18.6661,4.1065,0.0
2024-10-15 04:45:00+00:00,11.54,3.2312,5.1994,1.5078,19.1465,4.2122,0.0
2024-10-15 05:00:00+00:00,12.5287,3.508,5.3485,1.5511,19.2043,4.225,0.0
2024-10-15 05:15:00+00:00,12.6655,3.5463,5.7595,1.6703,20.456,4.5003,0.0
2024-10-15 05:30:00+00:00,13.0319,3.6489,5.9059,1.7127,21.9436,4.8276,0.0
2024-10-15 05:45:00+00:00,13.4522,3.7666,5.861,1.6997,21.6512,4.7633,0.0
2024-10-15 06:00:00+00:00,14.2766,3.9974,6.4226,1.8626,22.6868,4.9911,0.0
2024-10-15 06:15:00+00:00,14.4136,4.0358,7.1526,2.0743,25.1682,5.537,0.0
2024-10-15 06:30:00+00:00,15.8387,4.4348,6.8942,1.9993,26.0861,5.7389,3.0
2024-10-15 06:45:00+00:00,17.4216,4.8781,7.0583,2.0469,26.2099,5.7662,3.0
2024-10-15 07:00:00+00:00,17.1901,4.8132,7.7156,2.2375,26.6201,5.8564,3.0
2024-10-15 07:15:00+00:00,17.4251,4.879,7.5127,2.1787,28.189,6.2016,3.0
2024-10-15 07:30:00+00:00,17.0165,4.7646,7.6829,2.2281,27.686,6.0909,3.0
2024-10-15 07:45:00+00:00,17.5862,4.9241,8.1149,2.3533,30.0191,6.6042,3.0
2024-10-15 08:00:00+00:00,18.3246,5.1309,8.0802,2.3433,30.897,6.7973,3.0
2024-10-15 08:15:00+00:00,19.6191,5.4933,8.8804,2.5753,32.2236,7.0892,3.0
2024-10-15 08:30:00+00:00,19.9497,5.5859,9.3336,2.7067,32.0132,7.0429,3.0
2024-10-15 08:45:00+00:00,20.8732,5.8445,9.5,2.755,34.0,7.48,3.0
2024-10-15 09:00:00+00:00,21.0,5.88,9.4329,2.7355,33.7352,7.4217,3.0
2024-10-15 09:15:00+00:00,21.0,5.88,9.5,2.755,33.9635,7.472,3.0
2024-10-15 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 14:45:00+00:00,21.0,5.88,9.3941,2.7243,33.0826,7.2782,3.0
2024-10-15 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 16:00:00+00:00,21.0,5.88,9.2799,2.6912,33.7641,7.4281,3.0
2024-10-15 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 21:15:00+00:00,21.0,5.88,9.0092,2.6127,34.0,7.48,3.0
2024-10-15 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-15 21:45:00+00:00,21.0,5.88,9.2231,2.6747,33.2432,7.3135,3.0
2024-10-15 22:00:00+00:00,20.6297,5.7763,9.5,2.755,32.7105,7.1963,3.0
2024-10-15 22:15:00+00:00,19.3647,5.4221,8.8932,2.579,32.1692,7.0772,3.0
2024-10-15 22:30:00+00:00,19.3836,5.4274,8.147,2.3626,29.6691,6.5272,3.0
2024-10-15 22:45:00+00:00,19.5066,5.4619,8.2455,2.3912,30.7016,6.7543,3.0
2024-10-15 23:00:00+00:00,16.5269,4.6275,8.1673,2.3685,28.0645,6.1742,3.0
2024-10-15 23:15:00+00:00,16.3396,4.5751,7.0506,2.0447,27.5757,6.0666,3.0
2024-10-15 23:30:00+00:00,16.058,4.4962,7.3067,2.1189,27.0858,5.9589,3.0
2024-10-15 23:45:00+00:00,15.7467,4.4091,6.4229,1.8627,24.6098,5.4142,3.0
2024-10-16 00:00:00+00:00,15.6183,4.3731,7.0228,2.0366,24.3524,5.3575,3.0
2024-10-16 00:15:00+00:00,14.8236,4.1506,6.4612,1.8737,24.323,5.3511,0.0
2024-10-16 00:30:00+00:00,14.7879,4.1406,6.2627,1.8162,22.3862,4.925,0.0
2024-10-16 00:45:00+00:00,12.911,3.6151,5.714,1.6571,21.994,4.8387,0.0
2024-10-16 01:00:00+00:00,12.0517,3.3745,5.199,1.5077,20.3293,4.4724,0.0
2024-10-16 01:15:00+00:00,12.8222,3.5902,5.3665,1.5563,20.2618,4.4576,0.0
2024-10-16 01:30:00+00:00,11.5167,3.2247,5.6247,1.6312,19.9705,4.3935,0.0
2024-10-16 01:45:00+00:00,11.6371,3.2584,5.3275,1.545,20.0493,4.4108,0.0
2024-10-16 02:00:00+00:00,11.4446,3.2045,5.2152,1.5124,18.1976,4.0035,0.0
2024-10-16 02:15:00+00:00,11.4142,3.196,5.1579,1.4958,19.1061,4.2033,0.0
2024-10-16 02:30:00+00:00,11.4238,3.1987,5.2305,1.5168,18.6132,4.0949,0.0
2024-10-16 02:45:00+00:00,11.2454,3.1487,4.9651,1.4399,17.2573,3.7966,0.0
2024-10-16 03:00:00+00:00,11.1065,3.1098,4.8774,1.4144,17.9055,3.9392,0.0
2024-10-16 03:15:00+00:00,11.9709,3.3519,5.3364,1.5475,18.5295,4.0765,0.0
2024-10-16 03:30:00+00:00,11.5792,3.2422,5.2241,1.515,18.3233,4.0311,0.0
2024-10-16 03:45:00+00:00,11.9341,3.3415,5.7293,1.6615,19.7677,4.3489,0.0
2024-10-16 04:00:00+00:00,12.481,3.4947,5.3936,1.5641,20.5695,4.5253,0.0
2024-10-16 04:15:00+00:00,12.7546,3.5713,5.6263,1.6316,20.9511,4.6092,0.0
2024-10-16 04:30:00+00:00,13.2514,3.7104,6.0381,1.7511,20.54,4.5188,0.0
2024-10-16 04:45:00+00:00,13.6187,3.8132,5.3829,1.561,21.8728,4.812,0.0
2024-10-16 05:00:00+00:00,13.1605,3.6849,6.2195,1.8036,20.705,4.5551,0.0
2024-10-16 05:15:00+00:00,13.9135,3.8958,6.2764,1.8202,21.1799,4.6596,0.0
2024-10-16 05:30:00+00:00,14.6508,4.1022,6.3211,1.8331,22.4235,4.9332,0.0
2024-10-16 05:45:00+00:00,14.3783,4.0259,6.9059,2.0027,22.8777,5.0331,0.0
2024-10-16 06:00:00+00:00,14.7205,4.1217,7.0326,2.0395,24.6579,5.4247,0.0
2024-10-16 06:15:00+00:00,15.5091,4.3426,7.4894,2.1719,25.8707,5.6916,3.0
2024-10-16 06:30:00+00:00,15.7843,4.4196,7.507,2.177,27.1286,5.9683,3.0
2024-10-16 06:45:00+00:00,17.4237,4.8786,8.2723,2.399,30.172,6.6378,3.0
2024-10-16 07:00:00+00:00,17.7939,4.9823,8.2501,2.3925,30.7947,6.7748,3.0
2024-10-16 07:15:00+00:00,18.7922,5.2618,8.4704,2.4564,30.2239,6.6493,3.0
2024-10-16 07:30:00+00:00,19.4948,5.4585,9.0122,2.6135,32.2177,7.0879,3.0
2024-10-16 07:45:00+00:00,19.9471,5.5852,9.0402,2.6217,34.0,7.48,3.0
2024-10-16 08:00:00+00:00,20.6005,5.7681,9.5,2.755,33.8463,7.4462,3.0
2024-10-16 08:15:00+00:00,21.0,5.88,9.4881,2.7516,34.0,7.48,3.0
2024-10-16 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 16:30:00+00:00,21.0,5.88,9.3817,2.7207,34.0,7.48,3.0
2024-10-16 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 17:00:00+00:00,20.5563,5.7558,9.5,2.755,34.0,7.48,3.0
2024-10-16 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 17:30:00+00:00,20.7081,5.7983,9.5,2.755,34.0,7.48,3.0
2024-10-16 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 19:15:00+00:00,20.5315,5.7488,9.5,2.755,34.0,7.48,3.0
2024-10-16 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-16 19:45:00+00:00,20.7739,5.8167,8.9289,2.5894,34.0,7.48,3.0
2024-10-16 20:00:00+00:00,21.0,5.88,9.5,2.755,33.7832,7.4323,3.0
2024-10-16 20:15:00+00:00,21.0,5.88,9.1366,2.6496,32.8846,7.2346,3.0
2024-10-16 20:30:00+00:00,20.4273,5.7196,8.5576,2.4817,33.2713,7.3197,3.0
2024-10-16 20:45:00+00:00,19.9755,5.5931,9.1284,2.6472,33.8534,7.4478,3.0
2024-10-16 21:00:00+00:00,20.9652,5.8702,8.9351,2.5912,31.0259,6.8257,3.0
2024-10-16 21:15:00+00:00,20.0653,5.6183,9.0733,2.6313,32.1504,7.0731,3.0
2024-10-16 21:30:00+00:00,19.3812,5.4267,8.9572,2.5976,31.0774,6.837,3.0
2024-10-16 21:45:00+00:00,18.4792,5.1742,9.1423,2.6513,32.0399,7.0488,3.0
2024-10-16 22:00:00+00:00,19.217,5.3808,8.5999,2.494,30.1653,6.6364,3.0
2024-10-16 22:15:00+00:00,17.4979,4.8994,8.4857,2.4609,29.5943,6.5108,3.0
2024-10-16 22:30:00+00:00,17.5161,4.9045,8.1772,2.3714,30.239,6.6526,3.0
2024-10-16 22:45:00+00:00,17.9695,5.0315,8.1667,2.3683,29.2158,6.4275,3.0
2024-10-16 23:00:00+00:00,17.5656,4.9184,7.7287,2.2413,28.3442,6.2357,3.0
2024-10-16 23:15:00+00:00,16.0817,4.5029,7.3513,2.1319,26.3405,5.7949,3.0
2024-10-16 23:30:00+00:00,16.3829,4.5872,7.6178,2.2092,24.6747,5.4284,3.0
2024-10-16 23:45:00+00:00,15.8553,4.4395,6.8681,1.9918,24.4898,5.3878,3.0
2024-10-17 00:00:00+00:00,15.4872,4.3364,7.0153,2.0344,24.3184,5.35,3.0
2024-10-17 00:15:00+00:00,13.8544,3.8792,6.0111,1.7432,23.3194,5.1303,0.0
2024-10-17 00:30:00+00:00,12.7625,3.5735,6.2251,1.8053,22.4381,4.9364,0.0
2024-10-17 00:45:00+00:00,12.6298,3.5363,5.8815,1.7056,20.1021,4.4225,0.0
2024-10-17 01:00:00+00:00,12.0178,3.365,5.7498,1.6674,18.8299,4.1426,0.0
2024-10-17 01:15:00+00:00,11.5904,3.2453,5.4862,1.591,19.1175,4.2059,0.0
2024-10-17 01:30:00+00:00,11.5921,3.2458,4.7864,1.3881,17.8273,3.922,0.0
2024-10-17 01:45:00+00:00,10.8413,3.0356,5.0882,1.4756,18.1948,4.0029,0.0
2024-10-17 02:00:00+00:00,10.5616,2.9573,5.0256,1.4574,17.6716,3.8878,0.0
2024-10-17 02:15:00+00:00,10.1625,2.8455,4.8345,1.402,17.4221,3.8329,0.0
2024-10-17 02:30:00+00:00,11.1398,3.1191,4.7896,1.389,17.5119,3.8526,0.0
2024-10-17 02:45:00+00:00,10.9719,3.0721,4.6515,1.3489,17.3481,3.8166,0.0
2024-10-17 03:00:00+00:00,10.602,2.9686,4.9078,1.4233,17.3307,3.8128,0.0
2024-10-17 03:15:00+00:00,11.0096,3.0827,4.8555,1.4081,17.521,3.8546,0.0
2024-10-17 03:30:00+00:00,11.1542,3.1232,5.0818,1.4737,18.1998,4.004,0.0
2024-10-17 03:45:00+00:00,11.4069,3.1939,5.1017,1.4795,18.2031,4.0047,0.0
2024-10-17 04:00:00+00:00,12.2831,3.4393,5.4082,1.5684,19.1644,4.2162,0.0
2024-10-17 04:15:00+00:00,11.748,3.2894,5.453,1.5814,20.2637,4.458,0.0
2024-10-17 04:30:00+00:00,12.6061,3.5297,5.5941,1.6223,20.6017,4.5324,0.0
2024-10-17 04:45:00+00:00,12.2432,3.4281,5.5114,1.5983,20.3238,4.4712,0.0
2024-10-17 05:00:00+00:00,12.9007,3.6122,5.6782,1.6467,20.929,4.6044,0.0
2024-10-17 05:15:00+00:00,13.8778,3.8858,5.9235,1.7178,22.0786,4.8573,0.0
2024-10-17 05:30:00+00:00,15.1413,4.2396,6.3917,1.8536,24.06,5.2932,3.0
2024-10-17 05:45:00+00:00,15.1269,4.2355,6.4876,1.8814,24.493,5.3885,3.0
2024-10-17 06:00:00+00:00,16.1829,4.5312,7.1614,2.0768,24.9647,5.4922,3.0
2024-10-17 06:15:00+00:00,17.2101,4.8188,7.7764,2.2552,26.2646,5.7782,3.0
2024-10-17 06:30:00+00:00,17.9822,5.035,7.8216,2.2683,29.7584,6.5468,3.0
2024-10-17 06:45:00+00:00,19.0039,5.3211,8.9434,2.5936,30.9694,6.8133,3.0
2024-10-17 07:00:00+00:00,19.9486,5.5856,9.2222,2.6744,31.4219,6.9128,3.0
2024-10-17 07:15:00+00:00,19.966,5.5905,9.3104,2.7,34.0,7.48,3.0
2024-10-17 07:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 07:45:00+00:00,21.0,5.88,9.5,2.755,33.3883,7.3454,3.0
2024-10-17 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-17 21:45:00+00:00,21.0,5.88,9.5,2.755,33.7282,7.4202,3.0
2024-10-17 22:00:00+00:00,21.0,5.88,9.5,2.755,33.4878,7.3673,3.0
2024-10-17 22:15:00+00:00,21.0,5.88,9.4247,2.7332,33.901,7.4582,3.0
2024-10-17 22:30:00+00:00,21.0,5.88,9.0607,2.6276,33.0797,7.2775,3.0
2024-10-17 22:45:00+00:00,19.1212,5.3539,8.8464,2.5655,30.9579,6.8107,3.0
2024-10-17 23:00:00+00:00,19.0905,5.3453,8.8493,2.5663,31.522,6.9348,3.0
2024-10-17 23:15:00+00:00,17.7228,4.9624,8.5598,2.4823,29.9874,6.5972,3.0
2024-10-17 23:30:00+00:00,17.7862,4.9801,7.4397,2.1575,29.1936,6.4226,3.0
2024-10-17 23:45:00+00:00,15.8327,4.4332,7.6552,2.22,27.2493,5.9948,3.0
2024-10-18 00:00:00+00:00,16.5093,4.6226,7.7925,2.2598,25.5911,5.63,3.0
